valid_species_id,species_authority,group,year
102030,G.B. Sowerby,N_Temp-W.Pacific,1838
102030,G.B. Sowerby,Trop-W.Pacific,1838
102032,Sakurai & Habe,Trop-W.Pacific.Islands,1966
102032,Sakurai & Habe,N_Temp-W.Pacific,1966
102032,Sakurai & Habe,Trop-W.Pacific,1966
102032,Sakurai & Habe,Trop-IndianOcean,1966
102034,Dall,N_Temp-E.Pacific,1916
102034,Dall,Trop-E.Pacific,1916
102035,Dall,N_Temp-W.Atlantic,1881
102035,Dall,Trop-W.Atlantic,1881
102036,Habe,N_Temp-W.Pacific,1961
102036,Habe,Trop-W.Pacific.Islands,1961
102036,Habe,Trop-W.Pacific,1961
102037,Pilsbry,Trop-W.Pacific.Islands,1921
102038,Dall,S_Temp-W.Atlantic,1881
102038,Dall,N_Temp-W.Atlantic,1881
102038,Dall,Trop-W.Atlantic,1881
102039,E. A. Smith,N_Temp-W.Pacific,1885
102039,E. A. Smith,Trop-W.Pacific.Islands,1885
102039,E. A. Smith,Trop-W.Pacific,1885
102039,E. A. Smith,Trop-IndianOcean,1885
102041,Reeve,Trop-W.Pacific,1847
102041,Reeve,Trop-IndianOcean,1847
102042,Gray,S_Temp-W.Pacific.Islands,1843
102043,Hedley,S_Temp-W.Pacific,1902
102044,Hayami & Kase,Trop-W.Pacific,1993
102045,Kuroda & Habe,N_Temp-W.Pacific,1951
102045,Kuroda & Habe,Trop-W.Pacific.Islands,1951
102045,Kuroda & Habe,Trop-W.Pacific,1951
102046,Bartsch,S_Temp-IndianOcean,1915
102047,G.B. Sowerby,S_Temp-IndianOcean,1892
102048,Bartsch,S_Temp-IndianOcean,1915
102049,Krauss,Trop-IndianOcean,1848
102050,Verco,S_Temp-W.Pacific,1907
102051,Iredale,S_Temp-W.Pacific,1924
102052,Habe & Nomoto,S_Temp-W.Pacific,1976
102053,Gray,S_Temp-W.Pacific,1838
102053,Gray,Trop-W.Pacific,1838
102054,Lamarck,S_Temp-W.Pacific,1804
102055,A. Adams,S_Temp-W.Pacific,1850
102056,Gray,S_Temp-W.Pacific,1847
102056,Gray,Trop-W.Pacific,1847
102056,Gray,Trop-IndianOcean,1847
102057,Yokoyama,N_Temp-W.Pacific,1910
102057,Yokoyama,Trop-W.Pacific,1910
102058,A. Adams,N_Temp-E.Pacific,1862
102058,A. Adams,N_Temp-W.Pacific,1862
102059,Reeve,Trop-E.Pacific,1853
102060,d'Orbigny,N_Temp-E.Atlantic,1839
102060,d'Orbigny,Trop-E.Atlantic,1839
102061,Linnaeus,S_Temp-W.Atlantic,1758
102061,Linnaeus,Trop-W.Atlantic,1758
102061,Linnaeus,Trop-E.Atlantic,1758
102062,G.B. Sowerby,N_Temp-E.Pacific,1835
102062,G.B. Sowerby,Trop-E.Pacific,1835
102063,Sheldon & Maury,N_Temp-E.Pacific,1922
102063,Sheldon & Maury,Trop-E.Pacific,1922
102064,Say,N_Temp-W.Atlantic,1822
102064,Say,Trop-W.Atlantic,1822
102065,MacNeil,Trop-E.Pacific,1938
102066,G.B. Sowerby,Trop-E.Pacific,1832
102067,Oliver & Chesney,Trop-IndianOcean,1994
102068,Thiele & Jackel,Trop-E.Atlantic,1931
102070,Oliver a,Trop-W.Pacific,1990
102071,Cotton,S_Temp-W.Pacific,1960
102072,Peron,S_Temp-W.Pacific,1819
102073,Deshayes,S_Temp-W.Pacific.Islands,1854
102074,Nomura,N_Temp-W.Pacific,1937
102075,Gray,N_Temp-E.Pacific,1982
102076,Dall,N_Temp-E.Pacific,1913
102077,Baird,N_Temp-E.Pacific,1863
102077,Baird,N_Polar-Arctic,1863
102078,Dall,N_Temp-E.Pacific,1902
102079,Gould,N_Temp-E.Pacific,1853
102080,Yokoyama,N_Temp-W.Pacific,1925
102081,Kuroda & Habe,N_Temp-W.Pacific,1955
102082,Reeve,N_Temp-W.Pacific,1857
102082,Reeve,Trop-W.Pacific,1857
102083,Conrad,N_Temp-E.Pacific,1837
102085,Wood,Trop-W.Pacific,1828
102085,Wood,Trop-IndianOcean,1828
102086,Tenison-Woods,Trop-W.Pacific.Islands,1877
102086,Tenison-Woods,S_Temp-W.Pacific,1877
102086,Tenison-Woods,Trop-W.Pacific,1877
102089,Risso,N_Temp-E.Atlantic,1826
102089,Risso,Trop-E.Atlantic,1826
102090,Verrill,S_Temp-W.Atlantic,1884
102090,Verrill,Trop-W.Atlantic,1884
102091,Dijkstra & Southgate,Trop-W.Pacific.Islands,2000
102091,Dijkstra & Southgate,Trop-W.Pacific,2000
102094,Mueller,N_Temp-E.Atlantic,1776
102094,Mueller,N_Temp-W.Atlantic,1776
102095,C. B. Adams,N_Temp-W.Atlantic,1852
102095,C. B. Adams,Trop-W.Atlantic,1852
102096,Mueller,N_Temp-E.Atlantic,1776
102097,Gmelin,Trop-W.Pacific,1791
102097,Gmelin,Trop-IndianOcean,1791
102098,Born,S_Temp-W.Pacific,1778
102098,Born,N_Temp-W.Pacific,1778
102098,Born,Trop-W.Pacific,1778
102098,Born,Trop-IndianOcean,1778
102099,G.B. Sowerby,Trop-IndianOcean,1858
102100,Gmelin,Trop-W.Pacific,1791
102100,Gmelin,Trop-IndianOcean,1791
102102,Lamarck,N_Temp-W.Pacific,1818
102102,Lamarck,Trop-W.Pacific,1818
102102,Lamarck,Trop-IndianOcean,1818
102103,Roeding,Trop-W.Pacific,1798
102103,Roeding,Trop-IndianOcean,1798
102104,Philippi,N_Temp-W.Pacific,1847
102104,Philippi,Trop-W.Pacific,1847
102104,Philippi,Trop-IndianOcean,1847
102105,Roemer,Trop-W.Pacific,1864
102109,Preston,Trop-W.Pacific,1906
102110,Gmelin,S_Temp-W.Pacific,1791
102110,Gmelin,Trop-W.Pacific,1791
102110,Gmelin,Trop-IndianOcean,1791
102112,Philippi,N_Temp-W.Pacific,1847
102112,Philippi,Trop-W.Pacific,1847
102112,Philippi,Trop-IndianOcean,1847
102115,Lamarck,Trop-W.Pacific,1818
102117,Deshayes,S_Temp-W.Pacific,1853
102117,Deshayes,Trop-W.Pacific,1853
102118,Lamarck,Trop-W.Pacific,1818
102119,Philippi,Trop-W.Pacific,1847
102120,Linnaeus,Trop-W.Pacific,1758
102120,Linnaeus,Trop-IndianOcean,1758
102121,Dunker,N_Temp-W.Pacific,1865
102121,Dunker,Trop-W.Pacific,1865
102122,Philippi,Trop-W.Pacific,1847
102122,Philippi,Trop-IndianOcean,1847
102124,Deshayes,Trop-W.Pacific,1853
102126,Gould,N_Temp-W.Pacific,1861
102126,Gould,Trop-W.Pacific,1861
102128,Philippi,S_Temp-W.Pacific.Islands,1847
102129,Poli,N_Temp-E.Atlantic,1791
102129,Poli,Trop-E.Atlantic,1791
102130,G.B. Sowerby,N_Temp-E.Pacific,1833
102130,G.B. Sowerby,Trop-E.Pacific,1833
102131,Dall,N_Temp-W.Pacific,1916
102132,Oostingh,Trop-W.Pacific,1931
102133,Dunker,Trop-W.Pacific,1852
102134,Strong & Hertlein,Trop-E.Pacific,1937
102136,Hayami & Kase,Trop-W.Pacific,1993
102137,Gray,N_Temp-W.Atlantic,1825
102137,Gray,Trop-W.Atlantic,1825
102137,Gray,Trop-IndianOcean,1825
102138,Bruguiere,N_Temp-W.Atlantic,1789
102138,Bruguiere,Trop-W.Atlantic,1789
102138,Bruguiere,Trop-E.Atlantic,1789
102139,Conrad,N_Temp-W.Atlantic,1846
102139,Conrad,Trop-W.Atlantic,1846
102140,Dillwyn,Trop-W.Pacific,1817
102140,Dillwyn,Trop-IndianOcean,1817
102141,Laseron,S_Temp-W.Pacific,1953
102142,Dall,N_Temp-E.Pacific,1871
102142,Dall,N_Polar-Arctic,1871
102142,Dall,N_Temp-W.Pacific,1871
102143,Dijkstra,Trop-W.Pacific.Islands,1991
102143,Dijkstra,Trop-W.Pacific,1991
102144,Dijkstra,Trop-W.Pacific,1991
102144,Dijkstra,Trop-IndianOcean,1991
102146,Dautzenberg & Bavay,Trop-W.Pacific.Islands,1912
102146,Dautzenberg & Bavay,Trop-W.Pacific,1912
102146,Dautzenberg & Bavay,Trop-IndianOcean,1912
102147,Forbes,N_Temp-E.Atlantic,1844
102147,Forbes,Trop-E.Atlantic,1844
102148,Melvill,Trop-IndianOcean,1907
102149,Yokoyama,N_Temp-W.Pacific,1920
102149,Yokoyama,Trop-W.Pacific,1920
102150,Deshayes,Trop-W.Atlantic,1855
102151,E. A. Smith,N_Temp-W.Pacific,1885
102151,E. A. Smith,Trop-W.Pacific.Islands,1885
102151,E. A. Smith,Trop-W.Pacific,1885
102151,E. A. Smith,Trop-IndianOcean,1885
102154,E. A. Smith,Trop-W.Pacific.Islands,1903
102154,E. A. Smith,Trop-W.Pacific,1903
102154,E. A. Smith,Trop-IndianOcean,1903
102156,E. A. Smith,Trop-W.Pacific.Islands,1885
102156,E. A. Smith,N_Temp-W.Pacific,1885
102156,E. A. Smith,Trop-W.Pacific,1885
102156,E. A. Smith,Trop-IndianOcean,1885
102156,E. A. Smith,S_Temp-IndianOcean,1885
102159,Hedley,S_Temp-W.Pacific,1902
102160,Melvill,Trop-IndianOcean,1907
102161,E. A. Smith,Trop-W.Pacific.Islands,1885
102161,E. A. Smith,Trop-W.Pacific,1885
102161,E. A. Smith,Trop-IndianOcean,1885
102164,Gmelin,N_Temp-E.Atlantic,1791
102165,Philippi,N_Temp-E.Atlantic,1836
102165,Philippi,Trop-E.Atlantic,1836
102166,H. Adams,Trop-IndianOcean,1871
102167,Conrad,N_Temp-E.Atlantic,1831
102167,Conrad,N_Temp-W.Atlantic,1831
102167,Conrad,N_Polar-Arctic,1831
102168,Lamarck,N_Temp-W.Pacific,1818
102168,Lamarck,Trop-W.Pacific,1818
102168,Lamarck,Trop-IndianOcean,1818
102168,Lamarck,S_Temp-W.Pacific.Islands,1818
102169,Philippi,N_Temp-E.Atlantic,1844
102170,Bucquoy& Dautzenberg & Dollfus,N_Temp-E.Atlantic,1892
102172,G.B. Sowerby,S_Temp-IndianOcean,1894
102173,van Aartsen et al.,N_Temp-E.Atlantic,1984
102174,von Cosel,Trop-E.Atlantic,1995
102175,Dall,Trop-W.Pacific.Islands,1908
102176,Gould,N_Temp-E.Pacific,1850
102177,Dautzenberg,N_Temp-W.Atlantic,1900
102177,Dautzenberg,Trop-W.Atlantic,1900
102178,Gray,Trop-E.Pacific,1959
102179,Olsson,Trop-E.Pacific,1961
102180,Dall,N_Temp-W.Atlantic,1898
102180,Dall,Trop-W.Atlantic,1898
102182,Arnold,N_Temp-E.Pacific,1906
102182,Arnold,Trop-E.Pacific,1906
102183,Linnaeus,S_Temp-W.Atlantic,1758
102183,Linnaeus,N_Temp-W.Atlantic,1758
102183,Linnaeus,Trop-W.Atlantic,1758
102183,Linnaeus,Trop-W.Pacific,1758
102185,von Cosel,Trop-W.Pacific,2002
102185,von Cosel,Trop-IndianOcean,2002
102186,von Cosel,Trop-W.Pacific,2002
102186,von Cosel,Trop-IndianOcean,2002
102187,Schroter,N_Temp-W.Pacific,1802
102187,Schroter,Trop-W.Pacific,1802
102188,Anton,N_Temp-W.Pacific,1839
102188,Anton,Trop-W.Pacific,1839
102188,Anton,Trop-IndianOcean,1839
102189,Kilburn & Dijkstra,Trop-IndianOcean,1995
102189,Kilburn & Dijkstra,S_Temp-IndianOcean,1995
102190,Melvill,Trop-IndianOcean,1907
102191,G.B. Sowerby,Trop-IndianOcean,1842
102192,Reeve,S_Temp-W.Pacific,1852
102192,Reeve,Trop-W.Pacific.Islands,1852
102192,Reeve,Trop-W.Pacific,1852
102192,Reeve,Trop-IndianOcean,1852
102193,Linnaeus,N_Temp-E.Atlantic,1758
102193,Linnaeus,Trop-E.Atlantic,1758
102195,G.B. Sowerby III,Trop-E.Atlantic,1905
102196,Linnaeus,N_Temp-E.Atlantic,1767
102197,Reeve,S_Temp-W.Pacific.Islands,1853
102198,Dunker,Trop-W.Pacific,1862
102198,Dunker,Trop-IndianOcean,1862
102202,G.B. Sowerby II,S_Temp-IndianOcean,1842
102204,Dall& Bartsch & Rehder,Trop-W.Pacific.Islands,1938
102205,Dijkstra,Trop-W.Pacific.Islands,1991
102205,Dijkstra,Trop-W.Pacific,1991
102205,Dijkstra,Trop-IndianOcean,1991
102206,Gmelin,Trop-W.Pacific.Islands,1791
102206,Gmelin,Trop-W.Pacific,1791
102206,Gmelin,Trop-IndianOcean,1791
102206,Gmelin,S_Temp-IndianOcean,1791
102207,Reeve,Trop-W.Pacific,1853
102207,Reeve,Trop-IndianOcean,1853
102209,Hanley,S_Temp-W.Pacific,1844
102209,Hanley,N_Temp-W.Pacific,1844
102209,Hanley,Trop-W.Pacific,1844
102209,Hanley,Trop-IndianOcean,1844
102209,Hanley,S_Temp-IndianOcean,1844
102211,Zhuang,Trop-W.Pacific,1964
102212,Lamarck,Trop-W.Pacific.Islands,1818
102212,Lamarck,Trop-W.Pacific,1818
102213,Deshayes,Trop-W.Pacific.Islands,1853
102213,Deshayes,Trop-W.Pacific,1853
102213,Deshayes,Trop-IndianOcean,1853
102215,Recluz,Trop-W.Pacific,1852
102215,Recluz,Trop-IndianOcean,1852
102216,Hanley,Trop-W.Pacific,1844
102216,Hanley,Trop-IndianOcean,1844
102217,Gray,N_Temp-W.Atlantic,1838
102217,Gray,Trop-W.Atlantic,1838
102218,G.B. Sowerby I,Trop-E.Pacific,1835
102220,Linnaeus,S_Temp-W.Pacific,1771
102220,Linnaeus,N_Temp-W.Pacific,1771
102220,Linnaeus,Trop-W.Pacific.Islands,1771
102220,Linnaeus,Trop-W.Pacific,1771
102220,Linnaeus,Trop-IndianOcean,1771
102220,Linnaeus,S_Temp-IndianOcean,1771
102221,G.B. Sowerby,Trop-W.Pacific,1853
102221,G.B. Sowerby,Trop-IndianOcean,1853
102222,Linnaeus,Trop-W.Pacific.Islands,1758
102222,Linnaeus,S_Temp-W.Pacific,1758
102222,Linnaeus,N_Temp-W.Pacific,1758
102222,Linnaeus,Trop-W.Pacific,1758
102222,Linnaeus,Trop-IndianOcean,1758
102224,Gmelin,S_Temp-W.Pacific.Islands,1791
102226,Linnaeus,S_Temp-W.Atlantic,1758
102226,Linnaeus,N_Temp-E.Atlantic,1758
102226,Linnaeus,Trop-W.Pacific,1758
102226,Linnaeus,S_Temp-E.Atlantic,1758
102226,Linnaeus,Trop-W.Atlantic,1758
102226,Linnaeus,Trop-IndianOcean,1758
102226,Linnaeus,Trop-E.Atlantic,1758
102226,Linnaeus,S_Temp-IndianOcean,1758
102229,Linnaeus,N_Temp-W.Pacific,1758
102229,Linnaeus,Trop-W.Pacific,1758
102229,Linnaeus,Trop-IndianOcean,1758
102230,von Cosel,Trop-E.Atlantic,1995
102232,Olsson,Trop-E.Pacific,1961
102233,Conrad,N_Temp-E.Pacific,1837
102235,Gmelin,S_Temp-W.Pacific,1791
102235,Gmelin,N_Temp-W.Pacific,1791
102235,Gmelin,Trop-W.Pacific,1791
102235,Gmelin,Trop-IndianOcean,1791
102235,Gmelin,S_Temp-IndianOcean,1791
102236,Carpenter,Trop-E.Pacific,1857
102237,Gmelin,S_Temp-W.Atlantic,1791
102237,Gmelin,N_Temp-W.Pacific,1791
102237,Gmelin,N_Temp-W.Atlantic,1791
102237,Gmelin,Trop-W.Pacific,1791
102237,Gmelin,Trop-W.Atlantic,1791
102237,Gmelin,Trop-IndianOcean,1791
102238,Carpenter,Trop-E.Pacific,1857
102239,Retzius,N_Temp-E.Atlantic,1786
102241,Scarlato,N_Temp-W.Pacific,1965
102241,Scarlato,Trop-W.Pacific,1965
102242,G.B. Sowerby,N_Temp-W.Pacific,1874
102242,G.B. Sowerby,Trop-IndianOcean,1874
102243,Pilsbry & Lowe,N_Temp-E.Pacific,1932
102243,Pilsbry & Lowe,Trop-E.Pacific,1932
102244,G.B. Sowerby,Trop-E.Pacific,1834
102245,G.B. Sowerby,S_Temp-W.Atlantic,1823
102245,G.B. Sowerby,S_Temp-E.Pacific,1823
102246,G.B. Sowerby,N_Temp-E.Pacific,1834
102246,G.B. Sowerby,S_Temp-E.Pacific,1834
102246,G.B. Sowerby,Trop-E.Pacific,1834
102247,G.B. Sowerby,S_Temp-E.Pacific,1834
102248,G.B. Sowerby,S_Temp-E.Atlantic,1854
102248,G.B. Sowerby,S_Temp-IndianOcean,1854
102249,Lamarck,N_Temp-W.Pacific,1818
102249,Lamarck,Trop-W.Pacific,1818
102249,Lamarck,Trop-IndianOcean,1818
102250,Issel,Trop-W.Pacific,1869
102250,Issel,Trop-IndianOcean,1869
102252,Crosse & Debeaux,N_Temp-W.Pacific,1863
102253,Powell,S_Temp-W.Pacific.Islands,1935
102254,Coan,N_Temp-E.Pacific,1997
102254,Coan,Trop-E.Pacific,1997
102255,Bernard,S_Temp-E.Pacific,1983
102255,Bernard,Trop-E.Pacific,1983
102256,Coan,Trop-E.Pacific,1997
102257,C. B. Adams,N_Temp-E.Pacific,1852
102257,C. B. Adams,Trop-E.Pacific,1852
102258,Deshayes,Trop-IndianOcean,1853
102259,Lamarck,N_Temp-W.Atlantic,1818
102259,Lamarck,Trop-W.Atlantic,1818
102260,Narchi,S_Temp-W.Atlantic,1975
102260,Narchi,Trop-W.Atlantic,1975
102261,Broderip & Sowerby,Trop-W.Pacific,1829
102262,Lamarck,Trop-W.Pacific,1818
102262,Lamarck,Trop-IndianOcean,1818
102263,Metcalfe,Trop-W.Pacific,1852
102265,vonCosel,Trop-E.Atlantic,1993
102266,Linnaeus,N_Temp-E.Atlantic,1758
102267,Dunker,Trop-W.Pacific,1862
102268,Linnaeus,N_Temp-W.Pacific,1758
102268,Linnaeus,Trop-W.Pacific,1758
102268,Linnaeus,Trop-IndianOcean,1758
102269,Dunker,Trop-W.Pacific,1862
102269,Dunker,Trop-IndianOcean,1862
102269,Dunker,S_Temp-IndianOcean,1862
102270,Coan,N_Temp-E.Atlantic,1933
102271,A. Adams & Reeve,N_Temp-W.Pacific,1850
102271,A. Adams & Reeve,Trop-W.Pacific,1850
102271,A. Adams & Reeve,Trop-IndianOcean,1850
102273,Pennant,N_Temp-E.Atlantic,1777
102273,Pennant,S_Temp-E.Atlantic,1777
102273,Pennant,Trop-IndianOcean,1777
102274,Gould,Trop-W.Pacific,1850
102274,Gould,Trop-IndianOcean,1850
102275,vonCosel,Trop-E.Atlantic,1993
102276,Philippi,S_Temp-W.Atlantic,1868
102276,Philippi,S_Temp-E.Pacific,1868
102277,Dall,S_Temp-W.Atlantic,1895
102277,Dall,S_Polar-Antarctic,1895
102280,Soot-Ryen,S_Temp-W.Atlantic,1957
102280,Soot-Ryen,S_Temp-E.Pacific,1957
102281,Dell,S_Temp-W.Atlantic,1964
102281,Dell,S_Polar-Antarctic,1964
102284,Cotton,S_Temp-W.Pacific,1931
102285,Hedley,S_Temp-W.Pacific,1916
102286,Hedley,S_Temp-W.Pacific,1904
102287,Soot-Ryen,S_Temp-E.Atlantic,1960
102288,E. A. Smith,S_Polar-Antarctic,1885
102290,E. A. Smith,S_Temp-W.Pacific.Islands,1885
102292,Lamy,S_Temp-W.Atlantic,1908
102294,Finlay,S_Temp-W.Pacific.Islands,1930
102296,Powell,S_Polar-Antarctic,1958
102297,Pfeiffer,S_Temp-W.Atlantic,1886
102297,Pfeiffer,S_Polar-Antarctic,1886
102298,Hedley,Trop-W.Pacific,1906
102299,Cotton,S_Temp-W.Pacific,1931
102300,Hedley,S_Temp-W.Pacific,1904
102301,Carpenter,N_Temp-E.Pacific,1872
102301,Carpenter,Trop-E.Pacific,1872
102302,Soot-Ryen,S_Temp-E.Atlantic,1960
102303,Pelseneer,S_Temp-W.Atlantic,1903
102303,Pelseneer,S_Polar-Antarctic,1903
102304,Thiele,S_Polar-Antarctic,1912
102305,Lamarck,Trop-IndianOcean,1819
102306,Reeve,S_Temp-W.Pacific,1857
102306,Reeve,N_Temp-W.Pacific,1857
102306,Reeve,Trop-W.Pacific.Islands,1857
102306,Reeve,Trop-W.Pacific,1857
102306,Reeve,Trop-IndianOcean,1857
102307,G.B. Sowerby,Trop-IndianOcean,1889
102307,G.B. Sowerby,S_Temp-IndianOcean,1889
102308,Philippi,N_Temp-W.Pacific,1849
102308,Philippi,Trop-W.Pacific,1849
102308,Philippi,Trop-IndianOcean,1849
102309,Gould,S_Temp-W.Pacific,1850
102309,Gould,N_Temp-W.Pacific,1850
102309,Gould,Trop-W.Pacific,1850
102309,Gould,Trop-IndianOcean,1850
102310,Roeding,S_Temp-W.Pacific,1798
102310,Roeding,S_Temp-W.Atlantic,1798
102310,Roeding,N_Temp-W.Pacific,1798
102310,Roeding,N_Temp-E.Atlantic,1798
102310,Roeding,N_Temp-W.Atlantic,1798
102310,Roeding,Trop-W.Atlantic,1798
102310,Roeding,Trop-IndianOcean,1798
102311,Reeve,Trop-IndianOcean,1857
102313,Gould,Trop-W.Pacific.Islands,1850
102313,Gould,S_Temp-W.Pacific,1850
102313,Gould,N_Temp-W.Pacific,1850
102313,Gould,Trop-W.Pacific,1850
102313,Gould,Trop-IndianOcean,1850
102314,Linnaeus,Trop-W.Pacific.Islands,1758
102314,Linnaeus,S_Temp-W.Pacific,1758
102314,Linnaeus,N_Temp-W.Pacific,1758
102314,Linnaeus,Trop-W.Pacific,1758
102314,Linnaeus,Trop-IndianOcean,1758
102315,Dunker,N_Temp-W.Pacific,1872
102315,Dunker,Trop-W.Pacific,1872
102315,Dunker,Trop-IndianOcean,1872
102317,Hanley,Trop-E.Pacific,1856
102318,Gould,N_Temp-W.Pacific,1850
102318,Gould,Trop-W.Pacific,1850
102318,Gould,Trop-IndianOcean,1850
102318,Gould,S_Temp-IndianOcean,1850
102319,Leach,Trop-W.Pacific.Islands,1814
102319,Leach,S_Temp-W.Pacific,1814
102319,Leach,N_Temp-W.Pacific,1814
102319,Leach,Trop-W.Pacific,1814
102319,Leach,Trop-IndianOcean,1814
102324,Gmelin,Trop-W.Pacific.Islands,1791
102324,Gmelin,S_Temp-W.Pacific,1791
102324,Gmelin,N_Temp-W.Pacific,1791
102324,Gmelin,Trop-W.Pacific,1791
102324,Gmelin,Trop-IndianOcean,1791
102324,Gmelin,S_Temp-IndianOcean,1791
102325,Gmelin,S_Temp-W.Atlantic,1791
102325,Gmelin,N_Temp-W.Atlantic,1791
102325,Gmelin,Trop-W.Atlantic,1791
102325,Gmelin,Trop-E.Atlantic,1791
102326,Matsukuma & Okutani,N_Temp-W.Pacific,1986
102326,Matsukuma & Okutani,Trop-W.Pacific,1986
102327,Gmelin,Trop-W.Pacific,1791
102327,Gmelin,Trop-IndianOcean,1791
102328,Linnaeus,Trop-W.Pacific.Islands,1758
102328,Linnaeus,S_Temp-W.Pacific,1758
102328,Linnaeus,N_Temp-W.Pacific,1758
102328,Linnaeus,Trop-W.Pacific,1758
102328,Linnaeus,Trop-IndianOcean,1758
102328,Linnaeus,S_Temp-IndianOcean,1758
102329,Linnaeus,N_Temp-E.Atlantic,1758
102331,Linnaeus,N_Temp-E.Atlantic,1758
102331,Linnaeus,Trop-E.Atlantic,1758
102332,G.B. Sowerby,N_Temp-E.Pacific,1835
102332,G.B. Sowerby,Trop-E.Pacific,1835
102334,Roemer,N_Temp-W.Pacific,1869
102334,Roemer,Trop-W.Pacific,1869
102334,Roemer,Trop-IndianOcean,1869
102335,Yokoyama,N_Temp-W.Pacific,1928
102335,Yokoyama,Trop-W.Pacific,1928
102336,Poutiers,Trop-W.Pacific,1981
102337,Fischer-Piette & Delmas,Trop-IndianOcean,1967
102337,Fischer-Piette & Delmas,S_Temp-IndianOcean,1967
102338,G.B. Sowerby,Trop-W.Pacific.Islands,1851
102338,G.B. Sowerby,Trop-W.Pacific,1851
102338,G.B. Sowerby,Trop-IndianOcean,1851
102338,G.B. Sowerby,S_Temp-IndianOcean,1851
102339,Koch,Trop-W.Pacific,1844
102339,Koch,Trop-IndianOcean,1844
102340,Hertlein & Strong,N_Temp-E.Pacific,1948
102340,Hertlein & Strong,Trop-E.Pacific,1948
102341,Lamprell & Healy,Trop-W.Pacific.Islands,1997
102341,Lamprell & Healy,Trop-W.Pacific,1997
102342,Harte,Trop-W.Pacific.Islands,1993
102342,Harte,Trop-W.Pacific,1993
102344,Dautzenberg,Trop-W.Pacific.Islands,1907
102344,Dautzenberg,Trop-W.Pacific,1907
102344,Dautzenberg,Trop-IndianOcean,1907
102345,Dell,S_Temp-W.Pacific.Islands,1952
102346,Lamprell & Whitehead,Trop-W.Pacific.Islands,1990
102346,Lamprell & Whitehead,Trop-W.Pacific,1990
102346,Lamprell & Whitehead,Trop-IndianOcean,1990
102346,Lamprell & Whitehead,S_Temp-IndianOcean,1990
102347,Lamprell & Whitehead,Trop-W.Pacific.Islands,1990
102347,Lamprell & Whitehead,Trop-W.Pacific,1990
102347,Lamprell & Whitehead,Trop-IndianOcean,1990
102348,G.B. Sowerby,Trop-E.Pacific,1851
102349,Linnaeus,Trop-W.Atlantic,1758
102350,Lesson,N_Temp-E.Pacific,1830
102350,Lesson,Trop-E.Pacific,1830
102351,G.B. Sowerby,Trop-E.Pacific,1851
102352,Broderip & Sowerby,Trop-E.Pacific,1829
102353,Broderip,N_Temp-E.Pacific,1851
102353,Broderip,Trop-E.Pacific,1851
102354,Dall,Trop-E.Pacific,1902
102355,G.B. Sowerby,N_Temp-E.Pacific,1835
102355,G.B. Sowerby,Trop-E.Pacific,1835
102356,Berry,Trop-E.Pacific,1960
102357,d'Orbigny,Trop-E.Pacific,1845
102358,Broderip,Trop-E.Pacific,1835
102359,G.B. Sowerby,Trop-E.Pacific,1835
102360,Olsson,Trop-E.Pacific,1961
102362,Reeve,Trop-W.Pacific,1863
102362,Reeve,Trop-IndianOcean,1863
102363,Gmelin,Trop-W.Atlantic,1791
102364,Dall & Simpson,Trop-W.Atlantic,1901
102365,G.B. Sowerby,Trop-E.Atlantic,1852
102366,Keen,Trop-E.Pacific,1971
102368,C. B. Adams,N_Polar-Arctic,1852
102368,C. B. Adams,Trop-E.Pacific,1852
102369,G.B. Sowerby,Trop-E.Atlantic,1908
102371,Lamarck,Trop-W.Pacific,1818
102371,Lamarck,Trop-IndianOcean,1818
102372,G.B. Sowerby,Trop-E.Pacific,1851
102373,Menke,S_Temp-W.Atlantic,1828
102373,Menke,N_Temp-W.Atlantic,1828
102373,Menke,Trop-W.Pacific,1828
102373,Menke,Trop-W.Atlantic,1828
102373,Menke,Trop-IndianOcean,1828
102374,Olsson,N_Temp-E.Pacific,1961
102374,Olsson,Trop-E.Pacific,1961
102375,Fischer-Piette,Trop-E.Pacific,1969
102376,Broderip & Sowerby,S_Temp-E.Pacific,1835
102377,Finlay,S_Temp-W.Pacific.Islands,1930
102378,Zorina,Trop-W.Pacific,1978
102379,Dall,N_Temp-W.Atlantic,1902
102380,Gabb,N_Temp-E.Pacific,1865
102381,Reeve,Trop-IndianOcean,1849
102382,G.B. Sowerby,Trop-W.Pacific.Islands,1835
102382,G.B. Sowerby,Trop-W.Pacific,1835
102383,Fischer-Piette & Testud,S_Temp-W.Atlantic,1967
102383,Fischer-Piette & Testud,Trop-W.Atlantic,1967
102384,von Cosel,Trop-E.Atlantic,1995
102385,Pilsbry & Lowe,Trop-E.Pacific,1932
102387,Koch,S_Temp-W.Atlantic,1844
102387,Koch,S_Temp-E.Pacific,1844
102387,Koch,Trop-W.Atlantic,1844
102388,Poli,N_Temp-E.Atlantic,1795
102388,Poli,Trop-E.Atlantic,1795
102389,Deshayes,Trop-W.Pacific,1854
102390,Dall,N_Temp-W.Atlantic,1895
102390,Dall,Trop-W.Atlantic,1895
102392,Dall,Trop-W.Atlantic,1912
102393,Dall,S_Temp-E.Pacific,1902
102394,Gmelin,N_Temp-E.Atlantic,1791
102394,Gmelin,Trop-E.Atlantic,1791
102395,G.B. Sowerby III,Trop-IndianOcean,1895
102396,Smith,Trop-W.Pacific,1891
